answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
2 day current photometr monitor blood cultur  real posit cultur identifi 24 hour incub  virtual 48 hour  blood cultur posit 48 hour incub must view possibl contamin drawn venipunctur central line ,1342773,1,943460,11158724,"1,150",washington univers school medicin  mo washington univers school medicin  mo,29years,"[10057041, 11125605, 10019047, 11755506, 11196657, 12363070, 12708459, 12756606, 12737568, 10049366, 11823175, 12543253, 11139349, 12743300, 11061343, 10027730, 11885554, 12355444, 11043668, 11996614]","670,766",cancer  sickl cell diseas  child health  pediatr oncolog  anemia  low blood count  thalassemia  beta thalassemia  hematolog  childhood leukemia,board certifi general pediatr  pediatr hematologyoncolog  pediatr hospic palliat care medicin  medic practic group practic pediatr hematologyoncolog  also provid pediatr hospic palliat care servic local hospic,dr  macarthur amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  macarthur amaz doctor #nationaldoctorsday2015 #virtualflower1,6.0,pediatr hematolog oncolog,294,breast abscess  abscess  femal health  blood cultur  antibiot,mani day take get blood cultur result breast abscess
vascular problem sound like vascular problem  need get noninvas vascular arteri venous test leg ,1360127,0,946077,12281663,426,california colleg podiatr medicin,19years,"[7569692, 10038551, 7430770, 11092579, 10040183, 10000041, 10010426, 11045923, 10014428, 10005507, 10004054, 10003048, 11061343, 10038868, 9209416, 20596297, 12229824, 10532317, 11452544, 10009405]","268,393",ankl fractur  plantar fasciiti  foot care  bunion repair  diabet foot  reconstruct bone surgeri,dr  wilkin practic podiatr associ sinc 1999  spent youth atlanta georgia area  famili still live  graduat brigham young univers provo  utah 1993  b  zoolog  receiv doctor podiatr medicin california colleg podiatr medicin san francisco  california 1997  complet 2 year surgic resid riversid hospit toledo  ohio 1999  certifi american board podiatr surgeri foot surgeri rearfoot ankl reconstruct  fellow american colleg foot ankl surgeon  member american podiatr medic associ american academi podiatr practic manag  staff toledo hospit  st  ann hospit  st  luke hospit  fulton counti health center  addit  special treat lower extrem wound promedica wound care sinc 2000  past vice presid past presid northwest ohio academi podiatr medicin  current section head podiatri st  luke hospit  wife anita  proud parent four daughter youngest twin  famili activ church  enjoy read  outdoor activ  travel  sport  spend time famili ,dr  wilkin excel foot ankl surgeon ,,podiatri,162,ankl swell  swollen ankl  muscl cramp  nerv,caus vibrat  pound sensat leg lie   also slight swollen ankl leg muscl cramp   ty
cancer risk though data exposur ct radiat may caus cancer individu  exposur substantiali prolong allow cumul dosag cancerogenec effect ,1352891,0,946162,12425191,3,first leningrad medic institut  p  pavlova  russia,33years,,"17,585",oncolog  hematolog diseas  lung cancer  breast cancer  colon cancer,board certif intern medicin hematolog medic oncolog phd  graduat honor degre medic school facp hem|onc fellowship uk canada vanderbilt univers member royal colleg physiciansuk ,dr  patterson amaz doctor #nationaldoctorsday2015 #virtualflower1,,hematolog oncolog,4,cancer  exposur radiat  radioact  surgeri  irradi  gamma ray  comput tomographi  neurosurgeri,worri cancer due radiat 4 brain ct scan year plus heart ct brain surgeri plus 3 contrast dye 
detail need repeat pregnanc test,776119,3,94751,11395333,224,univers alexandria faculti medicin  egypt,23years,"[11374101, 11184419, 11841997]","49,179",mens  femal health  diabet  insulin  hemoglobin a1c  novolin  humulin  polycyst ovarian syndrom  healthi pregnanc  ovul  ivf pregnanc  intraven fluid  child diabet  diabet risk  pain back  children health  child health  diabet type 2  vertigo  sleep,liberti women obgyn  p c   jersey citi  new jersey ob gyn privat practic provid general ob gyn servic  includ pelvic floor urogynecolog servic  highrisk pregnanc minim invas surgeri ,dr  yousri amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  yousri amaz doctor #nationaldoctorsday2015 #virtualflower1,,obstetr gynecolog,39,nausea  pelvic discomfort  hormon,pain upper left near rib  flutteri right near rib  nausea sensit breast pelvic discomfort pain  dark area areola   negp 10 day ago
need info pregnanc possibl use contracept 10 day ago could earli pregnanc test posit yet  use contracept alway concern possibl tubal pregnanc  also could expos hormon someth  would advis see doctor exam ,1720919,2,94751,12659799,"5,438",univers tennesse colleg medicin  tn,,"[10038868, 10014428, 11374101, 12324491, 11195338, 10005085, 12708434, 12770019, 11889558, 12790320, 10014519, 11109271, 10005184, 12716366, 10014088, 11996614, 10013293, 10054675, 10014299, 10070747]","5,414,588",delay menstrual period  ovul  contracept  tri conceiv  mens  fertil  oral contracept  polycyst ovarian syndrom  sexual transmit diseas  pregnanc loss  sexual transmit infect  chlamydia infect  ectop pregnanc  perimenopaus,undergradu degre engin vanderbilt univers  went med school intend pursu nuclear medicin fell love take care women  finish resid ob gyn univers tennesse memphi 1983 board certifi 1985  consid everi child ever deliv one take great pride accomplish  lot hand sew needl point shock keep busi wait babi  also admit foodi love cook eat  dont know thing could also call planti avid garden  cours  love grow herb also love nativ plant wild flower ,dr  david possess qualiti cuttingedg physician compassion human person interest invit profession person growth   ob gyn  plant  engin  cook  what love  high endors dr  mari  david expert healthtap healthtap prime  comment succinct  astut valuabl patient physician alik  asset healthtap communiti  well educ well round boatload expertis forc reckon healthtap  collabor well colleagu approach  dr david care thought physician  answer give healthtap excel provid great patient educ  recommend high   dr  david thought  care knowledg provid great valu servic   knowledg specialist ob   gyn  give help expert advic  high recommend ,45.0,obstetr gynecolog,"2,279",nausea  pelvic discomfort  hormon,pain upper left near rib  flutteri right near rib  nausea sensit breast pelvic discomfort pain  dark area areola   negp 10 day ago
depend doctor patient use term interchang   summari tri clarifi  partial hysterectomi refer wether keep remov ovari  partial hysterectomi  ovari kept place allow hormon product  total hysterectomi remov uterus cervix  supra cervic hysterectomi refer keep cervix ,1566663,0,948735,11827433,472,new york institut technolog new york colleg osteopath medicin  ny,20years,"[11125605, 10000408, 10010426, 11755506, 10014344, 10004464, 10004724, 10056217, 10005276, 10532678, 10064773, 11205260, 10049366, 10047339, 12346026, 11913833, 10528286, 10536025, 11204194, 10003621]","173,150",laparoscop surgeri  minim invas surgeri  uterin fibroid  robot surgeri  endometri ablat  pelvic laparoscopi  pelvic support problem  endometriosi  essur,state art minim invas approach surgic care ,dr  mourad amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  mourad amaz doctor #nationaldoctorsday2015 #virtualflower1,3.0,obstetr gynecolog,111,uterin fibroid  hysterectomi  surgeri  complet hysterectomi  partial hysterectomi  incis  salpingo oophorectomi  fibroid,gyn doctor  what partial hysterectomi mean uterus left cut half  fibroid need surgeri  want organ 
worthwhil replac excel pain relief  rang motion good diagnosi  current technolog may allow lifetim implant longev  longer appropri young patient wait older ,1362514,1,950606,12428260,1,columbia univers colleg physician surgeon  ny,39years,"[11499250, 7144993, 7113020, 7322835, 7314237, 7619226]","2,758",nan,nan,dr  stuchin amaz doctor #nationaldoctorsday2015 #virtualflower1,,orthoped surgeri,2,spondyl  artifici joint  ankylos spondyl  humira  remicad  prednison  plaquenil  methotrex  liquid pred  leflunomid,use total joint replac case chronic ankylos spondil best remedi suggest deal chronic ankylos spondil
swell remain upto year  swell carpal tunnel typic minor resolv part  recommend follow hand surgeon ,1396634,1,951452,11775781,679,jefferson medic colleg thoma jefferson univers  pa,17years,"[11374101, 11387377, 11205260, 10064773, 10008399, 11951132, 11188179, 11459716, 12686040, 10004465, 10014220, 11185902, 11151501, 11185720, 7105038, 9260119, 7087516, 7017207, 11153676, 10049952]","226,065",tummi tuck  cosmet surgeri  breast augment  carpal tunnel syndrom  septoplasti  hair transplant  rhinoplasti  facelift  carpal tunnel releas,complet train general surgeri  hand microsurgeri  plastic surgeri  background tissu engin strong interest regen medicin ,dr  schaner amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  schaner amaz doctor #nationaldoctorsday2015 #virtualflower1,,plastic surgeri,138,surgeri  carpal tunnel syndrom  carpal tunnel surgeri  carpal tunnel releas,hand still swell carpal tunnel surgeri 7wks ago
knee surgeri yep  see lot  especi compress therapi use post knee surgeri   sometim compress therapi need extend foot,1531314,1,954008,12111326,"2,231",ocpm ohio colleg podiatr medicin,30years,"[10070856, 11083895, 11183952, 10526410, 10051802, 10038570, 10053027, 10014033, 10075023, 10070348, 10005811, 10014299, 10007201, 10002956, 20596297, 11198192, 10003096, 10003568, 10000090, 12647808]","3,423,459",surgeri  orthot  co2 laser  co2 laser  fungal nail infect  foot surgeri  orthot,graduat ocpm 1986  staff univers hospit parma univers hospit bedford  anoth merger technic issu resolv hour consult post   hour follow  promis  thank,dr  inwood amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  inwood amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  inwood amaz doctor #nationaldoctorsday2015 #virtualflower1  tks info   appreci suggest one possibl   grate doctor thanksgiv,7.0,podiatri,618,swollen foot  surgeri  knee surgeri,knee surgeri caus swollen foot
like normal ct chest  point unlik cancer lung  caus upper back pain need investig  see doctor examin stop smoke,1370962,1,959243,10071309,985,philadelphia colleg osteopath medicin  pa,25years,"[10011107, 10003512, 11447928, 11208135, 10005107, 11188319, 10057041, 10040212, 10055439, 10005209, 10014033, 11755506, 10014344, 10004464, 10056780, 10007201, 10002956, 10049991, 11205260, 10004481]","376,555",cancer  prostat cancer  radiat therapi  ovarian cancer  breast cancer  cervic cancer  skin cancer  colorect cancer  enlarg neck lymph node  cancer treatment  bronchogen carcinoma  rectal cancer  palliat care  non small cell lung cancer  brachytherapi,board certifi radiat oncologist strong interest cut edg technolog use communiti  brought imrt  igrt  srs  sabr  hdr brachytherapi small communiti set gulf coast florida  strong interest brachytherapi includ prostat  breast gynecolog  involv technolog evalu implement serv radiat execut board us oncolog  current manag director florida cancer affili ,excel analysi  answer latest inform,,radiat oncolog,233,arthriti  pain joint  inflamm  cancer  lung cancer  smoke  tactil  quit smoke  ct chest  comput tomographi,pain upper back pain spot touch b w shoulder blade spine  1 5 month  chest ct normal  smoker  lung cancer
