answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
great yore end pregnanc  therapi recogn need get help anxieti panic attack  anxieti panic attack daili sever  last minut  pleas talk therapist obstetrician low dose antianxieti medic ssri  safe  nonaddict may help babi rest pregnanc ,2308048,0,6717577,26076779,"4,620",state univers new york downstat medic center colleg medicin  ny,39years,"[10000610, 11682263, 11827603, 11889558, 10010426, 10007158, 11045923, 10045171, 11168851, 12543253, 11061343, 11503571, 10013293, 10014724, 10052978, 11183703, 10005085, 12737568, 20596297, 12474082]","345,661",depress  adhd  anxieti disord  teen mental health  attent deficit hyperact disord children,graduat univers pennsylvania  complet master   degre special educ teacher   colleg  columbia univers  went medic school state univers new york downstat medic center colleg medicin follow psychiatri resid also  postresid complet two year fellowship child  adolesc psychiatri one year fellowship psychopharmacolog research fellowship mount sinai medic center  nyc  boardcertifi adult child psychiatri  love psychiatrist abl make make differ peopl   live  practic biopsychosoci model psychiatri  addit privat practic consult famili center schoolbas health clinic stamford  ct middl high school  enjoy healthtap learn much colleagu give inform mani  actual avail via healthtap greater post time ask advanc  reach at: www healthtap com fostermd concierg keycod jmnfvp ,dr  foster warm witti wonder  combin brain look  could ask anybodi  answer sound medic often inspir  plus shes truli generous support  includ peer   healthtap lucki   thank good confess wee bit envi  sigh  dr  foster provid excel advic wonder manner  im happi opportun learn repli know help mani patient  asset  dr  foster provid compassion  comprehens excel advic patient  great colleagu truli care client  dr  foster answer patient question alway respect  succinct point  read answer solid clinic advic  dr  foster expertis  thought attent answer help ht patient  also teach us  ht colleagu   backbon ht compass  insight expertis  commit site exemplari ,9.0,psychiatri,486,feel anxious  depress  panic attack  melancholia  pregnanc  anxieti,feel depress toward end pregnanc tri deal anxieti panic attack  therapi  hurt babi
coordin care great proactiv sought therapist  recommend therapi coordin obstetr provid overse health care provid ensur good prenat care  depend level depress anxieti addit treatment option may avail  depress mental health disord may affect one abil follow medic recommend prenat care ,2307995,0,6717577,26326809,923,univeristi wyom,9years,"[11682263, 11827603, 11365213, 10070747, 11201824, 11916444, 11139349, 11194676, 11885554, 26076779, 11499112, 12666211, 12355789, 12593954, 12611546, 25826657, 12714048, 12754712, 10005137, 11449442]","48,802",anxieti  depress  sleep  cognit behavior therapi  psychotherapi  obsess compuls disord  anxieti disord  stress  clinic psycholog  insomnia  post traumat stress disord  social anxieti disord  behavior therapi  behavior modif  panic attack  mental health behavior  improv mental health  quit smoke  smoke cessat  self help,hello thank look  clinic psychologist southwest virginia  special use brief cognit behavior therapi treatment mental health condit  includ general anxieti  panic disord  depress disord  also signific experi behavior manag health issu insomnia  smoke cessat  behavior manag chronic pain  needl phobia  behavior manag chronic health condit e  diabet  free time enjoy outdoor spend time wife 3 year old daughter ,answer help thank :  help  thank thank much help lot  thank  answer help  answer help thank :  checklist help thank : thank care :  thank  answer help,8.0,clinic psycholog,145,feel anxious  depress  panic attack  melancholia  pregnanc  anxieti,feel depress toward end pregnanc tri deal anxieti panic attack  therapi  hurt babi
diarrhea  fever plus get doctor deliber speed,2335360,0,6732940,26091445,"2,151",finch finch,65years,"[12499767, 25826657, 12670813, 12330650, 26024961, 12558073]","193,890",pimpl  facial pimpl  allerg reaction,treat 100 000 uniqu patient,grate doctor thanksgiv  grate doctor thanksgiv,9.0,dermatolog,449,vomit  dizzi  perspir  loos stool  fever  diarrhea  excess sweat  lethargi  vertigo  emesi,constant wateri diarrhea everi 30 minut  fever  excess sweat  chill  vomit  dizzi  fatigu
see dr troubl  delay  diagnosi therapi depend exam lab  least need iv ,2335148,0,6732940,10055970,"6,582",nan,52years,"[7553169, 11080084, 11125605, 10014088, 10049933, 11755506, 12754694, 11188319, 12363070, 10014642, 12653432, 12763938, 12756606, 12737568, 10049366, 11060227, 11832999, 10056780, 11109271, 11168851]","6,390,103",pimpl  acn  light therapi  vitamin b 12,nan,dr  dohan kindest  clearestwrit dermatologist ive met  ive learn great deal ,44.0,dermatolog,"2,660",vomit  dizzi  perspir  loos stool  fever  diarrhea  excess sweat  lethargi  vertigo  emesi,constant wateri diarrhea everi 30 minut  fever  excess sweat  chill  vomit  dizzi  fatigu
see detail see dermatologist issu evalu proper ,2344615,0,6740327,11365213,"23,409",nan,47years,"[10538896, 10073610, 12324491, 11889558, 10007158, 11447928, 10056456, 10049366, 10003048, 12543253, 12770019, 10000414, 11061343, 11196657, 10011998, 11208135, 11109271, 10014033, 10019047, 11195338]","66,165,427",arthriti  fibromyalgia  rheumatoid arthriti  osteoarthr  vascul,board certifi intern medicin rheumatolog practic rheumatolog paoli  pa sinc 1976 ,concis answer  compass experi get dr krauser answer one question   great valu healthtap communiti  dr  krauser knowledg care   tremend asset medic communiti healthtap   high recommend   thank good colleagu providng time advic treatment neurolog patient   treasur expert field  knowledg mani other   high recommend   enjoy dr  krauser colleagu healthtap   asset healthtap  knowledeg care answer,148.0,rheumatolog,"8,343",acn  hive  pimpl  psoriasi  facial pimpl  dermatolog  desquam  clearasil  benzoyl peroxid  benzac,hive 3 week  thought reaction new acn cream tri benzoyl peroxid  would system  psoriasi knee elbow  hive seem exacerb psori
right indic bad idea   depoprovera approv hair growth   men except gender assign  sex chang  succumb male bald   sever altern avail   first speak doctor  ,2346583,0,6740822,10056780,"20,991",andhra univers  guntur medic colleg  india,51years,"[11080084, 10056546, 10003512, 10040183, 10014285, 10051802, 10040212, 10049991, 11395347, 10007158, 11447928, 11755506, 10009095, 11045923, 10014353, 11048549, 10056456, 11125645, 10003619, 10530715]","25,344,802",cancer  hernia  hemorrhoid  wart,practic retir chairman surgeri 24 year major teach hospit brooklyn  rate top surgeon  castl connaley ,word wild talent clear appli dr  rao  find world class work high person great bedsid manner  recommend vigor colleagu patient alik healthtap  dr rao incred knowledg general medicin addit special surgeri   thought answer reveal knowledg care physician  valu dr rao contribut health tap   fulli recommend dr  rao anyon need help provid wonder answer seem care deepli field medicin   great physician colleagu  dr rao provid outstand public servic healthtap  dr  rao knowledg general surgeri medicin general  recommend dr  rao   appreci dr  rao  care knowledg help patient doctor alik healthtap   thank dr  rao  recogn emin  dr rao help ton peopl get better thought answer wise advic ,64.0,general surgeri,"4,464",provera  libido  depo provera,32 yr old male plan take depoprovera hair growth sexual urg reduct  good idea
see remark dont recommand either  agent hair growth may help  sinc hair loss genet dont know histori backround  relat young age see endocrinologist mess hormon need know testosteron level            good luck,2346197,0,6740822,12069570,705,baghdad univers colleg medicin,54years,"[12449491, 12777891, 10023207, 12686072]","604,431",male health  surgeri  urinari tract infect  impot  prostat diseas  male infertil  hypogonad  urinari incontin  medic research,im urologist  train univers kentucki prior surgic train new york serv professor urolog @ univ  oklahoma 20 yrs serv chief urolog kaiser hospit hawaii ive principl investig 20 research project current privat practic okla im marri with3 children,dr  roy amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  roy amaz doctor #nationaldoctorsday2015 #virtualflower1,6.0,urolog,386,provera  libido  depo provera,32 yr old male plan take depoprovera hair growth sexual urg reduct  good idea
may need proper drain surgeon pleas see doctor,2360126,1,6751758,12659750,957,state univers new york upstat medic univers  ny,8years,"[10000610, 10000041, 10014441, 11889558, 10051802, 10040212, 11395347, 10013299, 10013897, 10014428, 10005507, 11125645, 12770019, 10058367, 11503571, 11109271, 10013293, 11183703, 10011107, 11183952]","1,197,025",gastriti  bruis  ecchymos  constip  headach,board certifi intern medicin nephrolog,high endors dr  khondker expert healthtap healthtap prime  commentari insight  astut educ patient physician alik  asset healthtap communiti physician   dr  khondker compassion knowledg physician  answer point  pleasur healthtap colleagu  thorough compassion answer  excel collabor colleagu   respect specialist intern medicin  high recommend   good solid fund inform   vote ,2.0,intern medicin,278,pus,autioimmun diseas sexual activ  im virgin think genit boil fill puss pop blood come littl white pus current  one pop got anoth right help
yes  sign infect start spread bodi  sign need see dentist get tooth taken care  soon  good luck ,2372512,1,6761400,10054661,"2,091",duke univers school medicin  nc,41years,"[10014642, 10027730, 11503571, 11452544, 12743300, 12763938, 26076779, 11139349, 11189779, 11499112, 11144895, 12666211, 10003096, 10011828, 12674604, 10055970, 11916444, 10054661, 12684888, 11364968]","1,162,480",headach  cough  dizzi  sore throat  sleep  throat pain  femal health  supplement  skin age  chest pain  migrain headach  cardiovers  backach  common cold  cosmet  laser hair remov  anti age medicin  pain manag  inject filler,practic emerg medicin 25 year branch antiag  holist  integr regen medicin smatter aesthet  love help peopl  dispel anxieti  reliev pain natur safe  explain thing plain languag  think may need emerg care  healthcar concern want know live long happi  health life  hope consult  want ,dr  andrew one respons  knowlegd nutur expert health tap  fortun part health tap communiti ,9.0,emerg medicin,647,tender lymph node,tooth crack rotten caus lymph node behind  ear swell littl tender
go back dds sore happen right bond yes  go back dentist adjust   go back dentist find caus sore ,1049925,0,696590,10531157,"6,394",marquett univers  school dentistri,27years,"[10027677, 10538896, 10010506, 10056744, 11946059, 10074501, 11080084, 12515330, 10530701, 10013908, 11125605, 10005107, 10045171, 10049331, 10014305, 11184250, 10057975, 10038441, 10002907, 10530715]","2,990,115",oral surgeri  cosmet dentistri  holist medicin  periodont  orthodontia,love go beach wife relax studi  enjoy hang friend  famili dog    love travel learn world beyond world  8664smile dr  jame wright becam dentist want help peopl look feel best  philosophi treat everi patient respect  kind digniti  patient say care chairsid manner make feel comfort relax  dr  wright perfectionist known beauti cosmet dentistri  care choos restor color match patient   tooth color close tooth look new  also mercuryfre  biolog holist dentist practic safe remov mercuri fill  guid philosophi biolog dentistri are: 1  first harm hippocr 2  health mouth bodi connect  seek work understand root caus ill  biolog practition help patient achiev health stabil well  well reduc need avoid cost treatment  dr  wright long time accredit member intern associ oral  medicin toxicolog iaomt intern academi biolog dentistri  medicin iabdm  use recommend mercuri remov method biolog dentist protect patient inhal mercuri vapor hg come contact mercuri particul mercuri remov process  dr  wright use mercuri air filtrat offic addit protect toxic mercuri vapor  use correct biolog dental protocol remov decay tooth materi  restor tooth least toxic  biolog compat materi avail today  dr  wright put colleg illinoi benedictin northeastern univers work fulltim attend class fulltim  went studi dentistri receiv doctor dental surgeri dds high acclaim marquett univers milwauke  wisconsin  graduat top class  hundr hour extra train  dr  wright alway updat knowledg base attend class learn latest dental advanc technolog  dr  wright also studi prestigi dawson center advanc dental studi st  petersburg  florida  dawson center provid excel postgradu train laboratorystyl environ  dawson center learn proper custom fabric fit occlus applianc  known night guard  applianc give patient relief temporomandibular joint syndrom tmj temporomandibular disord tmd  tmj tmd common caus facial pain toothach  dr  wright studi advanc techniqu bite equilibr     allow patient function better  preserv teeth sometim elimin pain  13 year privat practic chicago  dr  wright took addit advanc train one year master dentist dr  paul saniuk  whose work  skill ethic admir year  dr  saniuk one knowledg doctor countri full mouth reconstruct  equilibr various dental treatment techniqu  special opportun dr  wright learn advanc clinic skill onetoon set treat patient dr  saniuk  upon complet one year advanc train  dr  saniuk remark     marvel dr  wright natur  quick complet master techniqu  true artist     avid interest mechan human mouth led dr  wright studi theori behind develop invis brace techniqu teeth straighten  known today around world invisalign   method  attend multipl class two senior invisalign instructor  one select dentist countri train certifi invisalign corpor treat patient use uniqu orthodont system  practic chicago area 15 year  dr  wright  along wife debbi  decid open four season dental spa las vega  nevada  hope creat best  relax  biolog dental experi world patient  commit pioneer paradigm shift fear go dentist  relax  spalik experi patient look forward  dr  wright feel strong parent enjoy look forward visit four season dental spa  children look forward time   go dental spa  dr  wright conserv biolog dentist  believ use least invas nonsurg approach first  tradit scale root plane deep clean  periodont diseas present  periodont pocket measur excess 4 mm  tradit practic remov plaqu  calculus tartar debri teeth provid oral hygien instruct  addit  treat periodont diseas stateofth art laser avoid gum surgeri periodont diseas  combin state art technolog conserv biolog dental approach  laser energi appli inactiv periodont diseas  diseas advanc osseous gum surgeri necessari  four season patient abl gum surgeri four season dental spa expert care board certifi periodontist  achiev level diplom  today advanc surgic procedur cure defect  therebi reduc patient suscept periodont diseas  addit iaomt  dr  wright also member intern academi biolog dentistri medicin  holist dental associ  academi laser dentistri  american dental associ  nevada dental societi  southwest nevada dental associ academi general dentistri agd  agd requir member take continu educ requir govern bodi  member elit group doctor go beyond normal expect requir ,vast breadth knowledg  real empathet sens patient care  precis medic descript  help better understand thing alreadi know  dr  wright chairsid etiquett treatment everi patient respect  kind digniti  set apart  truli put smile face  extrem knowledg  inform  consist  spot  point  articul answer   knowledg  look whole patient   inform  kind answer    high recommend   target  thorough answer teach area beyond expertis   thank  dr  wright  knowledg doctor    great answer great doctor follow,5.0,dentistri,727,dentistri  bond,jaw realli sore  teeth feel trap chang occlus  teeth move around light tooth bond polish front teeth set
